-1.008923258128268004e-02,3.624554258543193075e-02,1.865648855139713166e-02,7.933917871081757472e-03,-2.766229258562566753e-02,-2.766423227630162782e-02,-3.553803157912224092e-02,2.944715287866606773e-02,8.131466900524131347e-03,1.673278032694202472e-02,-3.855363559796595035e-02,3.778920996211107552e-02,2.673437191360481316e-02,-2.313311307360881725e-02,-2.558699942891919446e-02,-2.545997577016471253e-02,-1.574244708528428627e-02,1.990862691129054087e-03,-5.472845414218028420e-03,-1.678893476850733604e-02,8.994985961853736028e-03,-2.899118230820505945e-02,-1.671531142007903065e-02,-1.074691313555019463e-02,-3.532763959775405815e-03,2.293328014223547720e-02,-2.415163344826408431e-02,1.144705052319848959e-03,7.431794694701967206e-03,-3.647355019925038744e-02,8.648541779129543042e-03,-2.649579065037204612e-02,-3.497768050561925884e-02,3.609847662945678270e-02,3.744519631155394934e-02,2.480069759361767587e-02,-1.571256969063855244e-02,-3.235440348287019208e-02,1.481565131863424312e-02,-4.812816691068895827e-03,-3.039492880472096509e-02,-3.878632372417556017e-04,-3.744354338474354532e-02,3.291672763353448161e-02,-1.939843116811013762e-02,1.306971688020136350e-02,-1.514181847105499149e-02,1.613830104483429846e-03,3.756347191638679476e-03,-2.534337404073875449e-02,3.776305606688424438e-02,2.212563107929337372e-02,3.534362538789517089e-02,3.175122542217077848e-02,7.872920385808283156e-03,3.392628175711814853e-02,-3.309260950668936607e-02,-2.444844982769678321e-02,-3.657191136838244816e-02,-1.404658526402640870e-02,-8.952349592417573401e-03,-1.838765330537811202e-02,2.643641264086780615e-02,-1.151961081267939731e-02,-1.761680835332338560e-02,3.433533567350260420e-03,-2.887615527171088353e-02,2.430207645804720665e-02,-3.421378585756425228e-02,3.915447311937441527e-02,2.189337955078940121e-02,-2.422868198318129523e-02,-3.976492182844182377e-02,2.536877679831580149e-02,1.663505364464549358e-02,1.841629818169036176e-02,2.181501843437825411e-02,-3.425447671728230892e-02,-1.138190288257906815e-02,-3.089104153863088398e-02,2.920005089326025913e-02,9.915388624402261472e-03,-1.359884244701469597e-02,-3.509776409532684022e-02,-1.520042343946264446e-02,-1.405840741243414606e-02,1.846446939108627866e-02,1.106209657657322709e-02,3.113887389655611848e-02,-2.234420117044288306e-03,-3.059146950185045316e-02,1.714871905881527187e-02,2.097181174606649323e-02,4.927789605154270572e-03,2.179063837251507887e-02,-4.989457245831422803e-04,1.828128647647240135e-03,-5.827006304063567753e-03,-3.816484413118225588e-02,-3.153258678259351910e-02
-3.768152721789958665e-02,1.096985229943181830e-02,-1.492912050479499285e-02,6.892378324336786164e-04,3.277568024132621050e-02,-2.016141723404420161e-02,-7.206825994424545349e-03,2.055091117164036668e-02,-2.180950882215971012e-02,-3.401842913512719696e-02,-1.690776742287040599e-02,-2.724390614019044782e-02,3.455542532230612002e-02,2.477842433691121449e-02,1.072806314086142965e-02,2.987211732350367535e-02,2.442070073818107881e-02,-2.520540865162488459e-02,3.156880909860099171e-02,3.163824366078986979e-03,2.472372205184934779e-02,3.185286971130456973e-02,-1.463579634481024586e-02,-3.135884389430678570e-02,-2.187890979239551920e-02,-5.861845772187375750e-03,2.557411108791530011e-02,2.900923163817689318e-02,-3.964992301184037948e-02,8.642765665827349154e-04,-6.641641855797934466e-03,-2.234753378469742438e-02,-3.056966646178194136e-02,-1.305866296324064389e-02,3.561791207058313813e-02,-1.421766641370635596e-02,1.511104198202426353e-03,1.632637840786171218e-02,-1.096663448232811262e-02,3.793977099709416184e-02,3.718908604400430334e-02,-1.996117105485775700e-02,-2.212696500483527233e-04,-1.601296785697209346e-02,-1.730269688091356714e-02,-3.724262494624323155e-02,8.810944486641365467e-03,2.154416870023810084e-04,-3.606918127700672189e-02,-1.780080838980733701e-02,3.283192555801658225e-02,-2.094391158312685144e-02,-2.855684377636975510e-02,-8.481879121242339196e-04,3.905503767189240361e-02,-2.074339888517879454e-02,1.384279625748560498e-02,2.103892593095803981e-02,-2.109866369183609897e-02,1.835270206572911858e-02,-1.063261588412555900e-02,1.063977013571677961e-02,1.073819212963401937e-02,2.876928503646681168e-03,-3.294807681048868980e-02,2.696435571279204302e-02,-1.441250853332659045e-02,-2.520955407772859994e-02,-3.692994414942660925e-02,7.309428602979402279e-03,1.427937065072025155e-02,-3.887503942902577336e-02,9.724995486965006030e-04,-2.199466244220506239e-02,1.167450529570306268e-02,-2.618680014565914760e-02,1.535483080775515777e-02,-9.108516793683366086e-03,3.512095174253437868e-02,-2.914984030556724837e-02,-1.278112600230344939e-02,-3.108368593370003721e-02,3.415301091658037858e-02,3.034487569536086643e-02,-1.946584990987904745e-02,1.286559683385714997e-02,2.551037453863394186e-02,4.439138805057237479e-03,2.384440176850962517e-03,-2.075972217972958320e-02,-3.272186116047633153e-02,3.194329637588173842e-02,3.220081887014648175e-02,1.070375284114820184e-02,-1.294490208221584816e-02,-1.212626425903029666e-02,1.817090352899269901e-02,3.193481243777623185e-02,3.112871563074751102e-02,2.250703133167802558e-02
1.142190076052792234e-02,-3.344263182682844643e-02,-2.721114168898102967e-02,3.205093028425488183e-02,8.558811999880800922e-03,-3.946939095051901769e-02,-3.204886101711262175e-02,1.314848508405171146e-02,-3.980195699302396806e-02,-2.727713773922532323e-02,3.919073818414752983e-03,1.543182779200409117e-02,1.222042039559319455e-02,-2.217371036136685583e-02,1.706302838344227538e-02,-2.112990258586188233e-02,-1.404100687685270674e-02,1.982234553926672666e-02,1.203317830711337841e-02,2.808384783194451881e-02,1.267491339555913699e-02,5.493241186126108719e-03,-3.267586206333558674e-02,-1.063803040063313575e-02,-1.888195573142200170e-02,-2.058784057050931995e-02,3.803856225953903408e-02,-8.596867057391583897e-03,3.152759943284400013e-02,1.054590587780429925e-02,2.370813507629635636e-02,2.120697503643445580e-04,6.184456507299624685e-03,-6.017120900505820236e-04,-2.450794906414346594e-02,1.788915395465004443e-02,-1.762984791041187493e-02,-3.825355807596225038e-02,1.169859092848134392e-02,-2.596611301991612678e-02,3.542079794059845022e-02,3.650402779433455092e-02,3.336256406566926597e-02,-1.044157749667469146e-02,-3.896600926645406304e-02,3.444452168395344127e-02,-5.775287079763701328e-03,3.752744671246634189e-02,3.728339079559286201e-02,2.838831399233533032e-02,-1.653000876612651521e-02,-9.240210731926630852e-03,2.823770845471225421e-02,-1.472276598322247443e-02,-2.657873192489328476e-02,4.567843860425396113e-03,3.507469413741295255e-02,1.576432396830608831e-02,5.634179097367560639e-03,-3.239426027041990980e-02,9.248651027211923781e-03,3.940914996595316216e-02,-2.894372325749459962e-02,1.474033963150378924e-03,3.034758727343349338e-02,1.936213043148612284e-02,1.584361163754553770e-02,1.628336483810684590e-02,-1.129944044301659303e-02,-1.659893083555151472e-02,2.487820505297410126e-02,2.493869862416643601e-02,2.951922130230314606e-02,3.323197829023576133e-02,9.121330188289551895e-04,1.219373844480839175e-04,2.398830136631184551e-02,1.205979921644809334e-02,1.624177210792378256e-02,2.378705455769156846e-02,3.136344913919406757e-02,-1.302810529391860116e-02,-1.000536997452494345e-02,-3.265115990475795510e-02,6.295132290497926220e-03,-3.731859370335007670e-02,-2.766538539092042084e-03,3.429396185902055822e-03,-1.716592534602319475e-02,7.304629046173272654e-03,-3.775623037181105590e-02,-3.720553283628501989e-02,2.594289152392569020e-02,-1.124318884158345168e-02,-2.999104727368349238e-02,1.788758462044485889e-03,2.171234124910944446e-02,-2.285310429081344186e-02,9.882606146055027824e-03,-3.334552709329092340e-02
-3.605285884231978349e-02,2.521476726146434574e-03,3.267795163892132926e-03,1.105183766395609855e-02,1.818181262076205840e-02,3.826707199047581220e-02,1.310841391333632472e-03,-1.423748615968485273e-02,2.373828307857160994e-02,-1.842921175999596983e-02,-4.907796220984587260e-03,-3.389969425061902658e-02,-3.817034338162765550e-02,3.720525969069254923e-02,2.701884895308436299e-02,1.575985348500370115e-02,-7.321822013587107533e-03,-2.627301700071823023e-02,-2.762864551567319193e-02,-2.008496633420831998e-02,3.958709866914517962e-03,1.725737467008888609e-02,1.288275246052687263e-02,-1.769727562763779086e-02,3.657935562825862658e-02,1.913119397900195362e-02,4.371044133666826884e-03,8.984358844892343168e-03,-6.465602089163006820e-03,-2.028696900227661137e-02,-1.158238896606840658e-02,2.073546822102529871e-02,-3.905150388464788402e-02,-3.087466996346677900e-02,-3.650955902275772325e-02,-3.693367065803850047e-02,2.858542884479872009e-02,1.637775750633273242e-02,-2.076888983378858636e-03,-3.234137201598577538e-02,-6.742345454152340366e-04,-2.133347107501426445e-03,-2.628045165764781796e-02,-5.319517997106975281e-03,-8.162046154962675562e-03,9.316433054732281907e-03,1.086396106337779097e-02,-3.656574163022820179e-02,-1.008340261579993534e-02,1.012140256020695704e-02,2.522116389625082985e-04,2.866819964732524387e-02,1.276182428886568458e-02,-2.710613886347731580e-02,-3.453400198807324295e-02,1.145307335445147796e-02,-3.807701289578240694e-02,6.897900598278171140e-03,3.540243505927510859e-02,6.069482351449159881e-03,-8.993150748419038651e-03,1.152295178937484330e-02,-3.357219005451861447e-03,3.668410911850788006e-03,3.550171649516352390e-02,-9.159397945104978331e-03,3.708802224235603628e-02,3.259748746845510942e-02,-2.446386818001810431e-02,-3.463110242138253692e-02,-3.210463423576246506e-02,-3.874363668233943292e-02,-3.261408552532975291e-02,1.471703849855678266e-02,-3.448415078534423223e-02,-1.455761755922840850e-02,2.773418236926066330e-02,-3.833751693526782356e-02,2.528892607878990145e-02,-1.754280247667198284e-02,-3.070642046242912440e-02,1.582120914275597992e-02,1.036932570717326134e-02,3.035554395883832343e-02,1.890394293596406317e-02,2.440532911801205143e-02,-1.752834349756236115e-02,-2.593966640516469357e-02,2.015393681529769818e-02,2.467503571694221881e-02,3.944544195717056972e-02,-7.027111559756740039e-03,-1.029204943262638713e-02,2.222857716574791129e-02,-1.280226072070006146e-02,3.464064212541550364e-02,2.882283627418914113e-02,-5.710158226613068488e-03,2.017454924721121326e-02,2.046982856156262867e-02
-3.191598426912545250e-02,3.237249919613962440e-02,4.223852815983457180e-04,2.625305614190732648e-02,-1.447125098172150764e-02,3.180718654390411043e-02,-8.910179274812796493e-03,-3.933745719252958878e-02,3.260000732328144357e-02,-3.286790756605918046e-02,-1.453043568882667058e-02,3.619308275958536131e-02,3.623692503510432539e-02,5.905728004417722977e-03,1.060208477984081986e-02,-4.145907955504413329e-03,-1.662957592876955493e-02,-1.377845439754255344e-02,1.387358900657183897e-02,2.029545462418124585e-02,2.344820321006842873e-02,2.329051148118327363e-02,-3.287438714478617408e-02,-4.487079301458537974e-04,-3.558023913885509371e-02,3.983013602947631585e-03,-4.702000074727362769e-03,3.117839453255675033e-02,-1.198911635273827714e-02,-3.079470424179628699e-02,-2.870989451073405890e-02,2.103016168703161423e-02,9.506860082670223755e-03,-3.207691618247787008e-02,-3.344529839760708445e-02,1.616153538741662773e-02,-3.435754407319571713e-02,2.588334188564285834e-02,1.658558719127146627e-02,-3.366709328699751119e-02,-3.338652024128288542e-02,3.913458107602003216e-02,-1.011089100533097383e-02,-1.040269967153607811e-02,2.515471524754566909e-02,3.596683559251636492e-02,3.908323300333901157e-02,2.037616661688548478e-02,-9.950956511460570461e-03,-3.349403889560703673e-02,2.228760037302429317e-02,4.696752889499026737e-03,-6.093914375061336777e-03,3.267820648305078124e-02,-3.126672043016714975e-02,-5.930743548345970015e-04,-3.929596204494684858e-02,-2.520248456832658614e-03,-3.568120267667810458e-02,-3.065390038039695481e-02,-3.075777385606730599e-02,1.199919390757985503e-02,1.978643682375499577e-02,6.704349257721917664e-03,3.716699148288463844e-02,-1.006265759498469609e-02,-1.723260520412737279e-02,2.964200427574941246e-02,-2.222786954675057616e-02,3.725142965521186650e-02,-3.923156090514912792e-02,3.778671495715766465e-02,-3.673816568642109676e-02,3.145494647699952767e-02,2.227667759314521864e-03,3.964324241931309334e-02,-3.427442737726376504e-02,4.330853782353090257e-03,3.774037078104826998e-02,1.857482406470114438e-03,1.040597953587693580e-02,1.574171785037954338e-02,-3.655716602324866026e-03,1.025796554058781493e-02,6.780388241305857280e-03,3.226032443601704186e-02,-3.655429247393740533e-02,-1.761450197276748231e-02,3.622119021936892613e-02,3.138423253355775849e-02,-3.565995204554298168e-03,9.660823114751627277e-03,-1.790255977638589846e-02,-2.508067222620299908e-02,-2.919301630666041539e-03,-1.179312036149618610e-02,6.727457108638453323e-03,-3.395773548913863515e-02,3.814988110879616312e-02,3.910009510215601419e-02
1.593576849493773609e-02,2.902797548022058652e-03,-1.531740793904106876e-02,2.523476754150448531e-02,1.485571122645663010e-02,-2.713167059191681427e-02,3.304594185997979799e-02,2.593779963826398083e-02,3.617200892069871720e-02,1.815191117144681829e-02,9.120623099074841658e-03,-6.574731415534207195e-03,3.479915868717183003e-02,2.943812545370755665e-02,-3.657260447538085435e-02,-3.808862011163603734e-02,-9.934568823316190789e-03,2.497407740517421093e-02,3.918577121864504076e-02,-2.811277405765522097e-02,7.569803761210100110e-03,-9.578518957346423765e-03,3.778957551439746099e-02,2.751251917554978915e-02,2.720771739454990248e-02,-2.517633440360995522e-03,-6.850045165108420778e-03,-1.822214983436480293e-02,-3.567539481086715036e-02,2.933024364305293966e-02,2.516287299994019594e-02,4.018629528771246878e-02,3.993854060466632550e-02,4.457706838743815368e-03,2.163142965114442026e-02,3.576716996494164885e-02,2.811794346984245255e-02,-2.031776006956514599e-02,-3.977141670952574759e-03,-2.982225773483290765e-02,3.651387499889455213e-02,8.538351633733214791e-03,-2.182200256151262466e-02,1.380782544523944527e-02,9.499636708147336447e-03,-1.140627038154626814e-02,-3.107692511541061339e-02,1.379757305001455027e-02,1.633104668417644173e-03,2.189930012000456186e-02,1.621508409723027228e-03,2.832173149610968735e-02,4.174244102126802372e-03,4.900509726325136262e-03,3.028972899451998213e-02,-7.761714756266782124e-03,-2.943176294640916651e-02,-3.789435420570969743e-02,2.051762753951254584e-02,9.675053365291343480e-03,1.641168656123833877e-02,-2.308284773661456804e-02,-2.924227826686874240e-02,-3.903934652976606690e-02,-1.201544952767375982e-02,7.231000440241256225e-03,-8.665518259851727467e-03,-5.028141650301341282e-03,3.250163343877260358e-02,-1.220299168207730073e-02,1.125006723503473938e-03,2.281080765926397913e-02,-8.319822414809868033e-03,9.817968121472734483e-03,2.914056432202535157e-02,3.614954900720347697e-02,-2.838164441330316701e-02,3.430532315995958592e-02,-6.339919342537561533e-04,-1.944150250959166340e-02,-3.286220708824130320e-03,3.860325909885855417e-02,-5.936381089704281236e-04,-1.377145281109764217e-02,1.072782975225191476e-02,-2.089696933653590466e-02,-3.410822240263942234e-02,-2.984475010556034841e-02,-2.991180930392595833e-02,-2.799328880121986635e-02,-2.904479602325009749e-02,1.132886506897982752e-02,-2.558256701463143545e-02,-1.241112823590470766e-02,3.190892990109390343e-02,-2.093952784024812573e-03,1.347465802773759394e-02,-2.635138022878574446e-02,-2.474550133900517077e-02,-3.692242710016515467e-02
-2.662357972513026971e-02,-1.780532186645191611e-02,-2.597417051179195732e-02,-3.307571917726219446e-02,-3.050770409072140615e-02,-3.154092988186686392e-03,-2.361605470261618489e-02,-1.091514616142288431e-02,2.748100837585158089e-04,1.531117111435858873e-02,-3.704759581958898262e-02,2.407798512237353111e-02,1.028549337808203068e-02,-3.363410169785530784e-02,3.004244537282199645e-02,3.384571623212442176e-02,-3.529723213022728512e-02,-1.794305304009388702e-02,2.462409417365897524e-02,1.996454750176765783e-02,-2.537018831021403339e-02,-2.337354578867678265e-02,-1.041637429189250924e-02,-1.244630559483512295e-03,9.509812083785153594e-03,-1.054170278549329889e-02,-3.012883155823889870e-03,1.990111762422307889e-02,-3.725900966831456607e-02,-1.990852553102147315e-02,1.715714675746241036e-02,3.178174302818206204e-02,9.390765269104864397e-04,2.582502221910901521e-03,-3.159044074980900396e-02,-4.228992225585170329e-03,2.623015297057613559e-03,-2.071000674876043862e-02,-1.855699759371312249e-02,-9.868562033291740018e-03,-3.859491387677869284e-02,-1.430803746181821649e-02,-2.320477384848304570e-02,-1.387231773834282124e-02,-3.057796845526527044e-02,3.140542242286226138e-02,7.526517824537589177e-03,1.440305009931762588e-02,2.325457234075892221e-02,-1.252752447692075837e-04,-3.321904380751609931e-02,2.984033838187245390e-03,6.983588931232212645e-03,1.973775135862523497e-02,-5.495802534359934925e-03,-2.994924679049432853e-02,-1.738830896404035611e-02,-1.101064773406454887e-02,1.173437254912248345e-02,5.691849625178172813e-03,-1.157241333473222125e-02,3.912458272968632328e-02,8.506199303954629573e-03,-2.113169556632924287e-02,-3.202385666847563234e-02,-2.791637335424276486e-02,-2.042957111275887569e-02,-2.728732494318816121e-02,-2.520565270696079052e-02,-1.728221648202568975e-02,-2.626664184585116718e-02,3.190708147090597774e-02,-3.375676216878448904e-02,1.971156898864374375e-03,-7.205707866264871898e-03,3.879192307146605428e-02,-3.119905512866011713e-02,-8.214248320939367479e-03,3.775387277458115004e-02,2.939335163863265876e-02,2.549830144462078216e-02,-1.946897018213277625e-02,-2.646656162673155163e-02,1.356195027001442371e-02,3.452955781024542176e-02,4.564758266487197250e-03,5.758949181164623420e-03,-1.769364099831477466e-02,2.167208239801816580e-02,-2.516731547615650919e-02,-1.417936296833123382e-02,-5.996252395396947481e-03,6.120114244782914707e-04,-2.071489384863378636e-02,-3.097405179448334614e-02,8.895842448528651011e-03,-1.699790793155294202e-02,6.533015198900860715e-03,-2.779545877394038952e-02,-1.516675267805703926e-03
2.620776950242329709e-03,-3.604145431123061821e-02,-1.313995697224076831e-02,-2.939964009832408270e-02,-3.511251113294279469e-02,3.940162141670853352e-02,-1.428594829481822509e-02,2.491948283786312585e-02,-1.973130754896763872e-02,1.459608571145749011e-02,2.092700374362896354e-02,7.691076134525894580e-03,-2.285786037172163505e-03,-7.089577266850268997e-03,-1.215371157099239853e-02,3.454187423853245092e-02,2.658775116324280097e-02,3.739653357842492865e-02,-3.021326545875115469e-02,1.856590036100246380e-02,3.525046236312472103e-02,-2.563459892620335509e-02,-3.486150268283445819e-02,1.939044010314014410e-02,5.988978731855938535e-03,2.748918618449575427e-02,-2.896878461090158022e-02,2.374480635271932275e-02,-2.399453384047494503e-02,-2.704811600794982882e-02,-2.699907268399607402e-02,2.529746949740054041e-02,1.328482990795826213e-02,1.854875303114624299e-03,-1.135256996881922262e-02,3.033371266643395889e-02,-8.649349230194875934e-03,2.546029336697899423e-02,-4.894648854074670936e-03,-9.895882735964573948e-03,-3.001216954004294526e-03,-1.597279389184753581e-02,1.991225085624053967e-02,2.187683273942131023e-04,-2.153491918019252715e-02,3.213298758372966357e-02,-9.337235628886983441e-03,3.502433936030358800e-03,3.268767376191669682e-02,9.990971015536963609e-03,-3.080829293099603128e-02,3.537041922155953477e-02,1.027002606811603519e-02,-1.327656009463346748e-02,-2.900901805442698128e-02,2.364491733970778761e-02,9.656010751074219772e-03,2.690874056879356477e-03,3.167605330032444849e-02,2.320841020733457882e-02,-2.801160912948668161e-02,-1.514093454004321847e-02,-2.022600007123455737e-02,1.961767268146043589e-02,-3.751238813824143981e-02,5.620388599295609265e-03,2.110640229440340770e-02,3.029873855292142606e-02,-1.269946975397048643e-02,2.583486956542353774e-02,-3.131221653916242686e-02,2.786100000665009055e-02,-2.995661633319143813e-02,-8.259950552076367539e-03,2.390789839054751134e-02,-2.815293993332273342e-02,-2.177306099335671319e-02,1.787310679480857631e-02,1.769489794823211545e-02,1.135081018245752069e-02,1.559694578879666955e-02,3.435814237025294933e-03,-1.995982300138143817e-02,-1.240881942067726881e-02,-2.560527445178691075e-02,3.284677678147002872e-02,6.706201257614482006e-03,-7.973330655074294115e-03,-3.055417239770034064e-03,3.596963110132504055e-02,-2.787678647393365683e-02,6.934430534044177044e-03,4.735557719011637711e-04,8.962926579701767024e-03,-3.875261469495571570e-02,2.992546009051176223e-02,3.475008755426293311e-02,5.237880284546230641e-03,1.581426573313084172e-02,3.397655475984107803e-02
1.666571626089343242e-02,-2.794211485572892228e-02,6.134957262004853487e-03,8.581810479870421657e-03,-6.101259589786562840e-03,1.901437227426611490e-02,3.493092610465867165e-02,3.422336819180704648e-02,-3.953399375074573632e-03,-3.110262239413875973e-02,3.898995899229024814e-02,2.725350593425770671e-02,-3.018387608041882969e-02,3.384326204251527498e-02,2.974632522786112634e-02,1.514918856755473288e-03,7.340187888972459634e-03,-8.122000446463160592e-03,-3.580517802793431459e-02,-1.325310803577528854e-02,2.435486828838463735e-02,-3.983650141630140640e-02,-1.338966342348513021e-02,-8.189069884155839030e-03,3.007279554959709986e-03,3.376394848798319748e-02,-1.235654765208540028e-02,-1.230771723760006389e-02,1.909937510309685227e-02,-3.842537575727631837e-03,-2.214672903875642210e-02,-3.824718938094668740e-03,-2.888155973075293842e-02,-2.602431095479994586e-02,-1.312604499988605353e-04,-6.519853110464763138e-03,3.336107720503652535e-02,-1.106600726591354736e-02,6.480753861928588086e-03,1.063642935700187010e-02,-3.915596944189245199e-02,1.315134819871982899e-02,-2.589170325378226112e-02,3.707835227115852811e-02,-2.825384036399397267e-02,-6.865757121999016901e-03,-3.334534992561385275e-02,3.995763302553709956e-02,1.765183383465944141e-04,7.670672215453211602e-03,-3.481484335396664576e-02,2.010132082714086166e-02,-2.332881168783381906e-02,3.201072940009035833e-02,-2.371208005974679081e-02,-2.487427453142728243e-02,-3.726974828921222893e-02,-2.246320376695402302e-03,5.214394181711121644e-03,-3.492484214549997079e-02,2.215737956917414320e-02,-3.756418434642934574e-03,1.961416651325330156e-03,-4.763741350028781289e-03,-7.980436058801245597e-03,4.796156095997669219e-03,-2.772488951459312762e-02,-2.557870324372724449e-02,2.909407566334547626e-02,3.587571273159941704e-02,-1.018821126077899472e-02,-1.843625461703254573e-02,1.158015510607200357e-02,-7.339415325880838982e-03,-3.816747951615839796e-02,-2.765152003788205054e-02,1.736805445629576242e-02,1.278034538160461968e-02,-3.802999394243168629e-02,-2.235844236865595913e-02,-2.162642670520864216e-02,1.382327046119556820e-02,-3.862391743413138429e-02,-3.183679560824666938e-02,2.411865141587795150e-02,-2.585079500500124874e-02,1.228353632926149595e-02,-2.105481681901510277e-02,-3.221212162610651020e-02,-2.065357845505402801e-02,1.787426187572719802e-02,2.860439817170725568e-02,2.655562069696736083e-02,-8.268294799386262731e-03,1.351707032349807810e-02,-2.372457259910445634e-02,-1.663464559498336812e-02,3.187253340761320164e-02,-3.916341076682251787e-02,-3.333257449908648418e-02
-2.349120280478791956e-02,-3.807533269581724056e-02,-2.561832482228993194e-02,6.678036156567626093e-03,-6.318880401987632227e-03,3.157787321929522717e-02,2.552817599048528424e-02,-1.272073203306886904e-02,-1.934668605946705464e-02,-9.674895784555359243e-03,7.261338585496445591e-03,-1.865185787117832478e-02,9.983806731637507106e-03,-7.284933652095130878e-03,4.185530131156764942e-03,-5.136576708083587760e-03,-1.652865231775551419e-02,3.606371753438757100e-02,2.119865045795672059e-02,-2.894137822603163809e-02,2.963145727091540463e-02,-1.010757885019914707e-03,3.172910053815890946e-02,2.411375963517648977e-02,-6.014180313394144016e-03,-3.840206262588062580e-02,-1.860250385254475641e-02,3.348140227723345273e-03,1.073405133170147151e-02,-1.947018784024843671e-02,-2.900226282917746021e-02,2.693441940584185082e-02,3.895465402244975561e-02,2.065953051493868778e-03,-2.640289482100833390e-02,-1.831058915961556594e-02,-3.873005803118168000e-02,3.331708095954021703e-02,-3.073969298578228815e-02,6.153301841758488343e-03,-1.817002700839432869e-02,4.356886545318288707e-03,1.217692462000222707e-02,2.651717599928300056e-02,-2.360901383702759121e-02,-3.932473690039262060e-02,-2.920093099231111516e-02,3.216869868977637048e-02,3.006749183647488416e-02,7.833766740658444985e-03,8.083364769185736806e-03,1.327191910785276673e-02,-2.610599215017329888e-02,3.332617940082404501e-02,-6.532311837776337733e-03,-9.397765703662387671e-03,1.521324002136562525e-03,-3.643209037383123017e-02,-2.683682367565577015e-02,1.914218709778359520e-02,-3.355049625308734879e-02,8.295286222933287087e-03,-2.047851501094656232e-02,-8.902625185334812549e-03,-1.699282683847282149e-02,-1.160651132482956593e-02,1.761523335649187519e-02,-1.631506564460319039e-02,5.340128288633623488e-03,-1.925978728988935688e-03,1.316210759186280110e-02,3.512897348520974128e-02,1.870298265161054671e-02,-2.292392431355161353e-02,-3.770131411681997696e-02,-1.911824981783952909e-02,7.645976924008759772e-03,-3.607343842619231689e-02,-2.922191284798828490e-04,7.787908115167014450e-03,-1.332977460166365549e-02,2.178621729582259567e-02,-3.163658123657348692e-02,-3.416656939003482468e-02,1.835048313947303458e-02,-3.625793282537903323e-04,1.515094370381116391e-02,-5.241055010788715947e-03,-2.039384100546198439e-02,2.566156982345961166e-02,2.407842581782734456e-02,1.565710057397053795e-02,-1.832363209770843798e-02,7.256169666691248028e-03,-1.118020099935315183e-02,-3.284415236739778032e-02,3.355952264168644145e-02,-2.920631892986799011e-02,3.620718701265756428e-02,-4.342107689477235286e-03
