-7.600951379581628170e-03,2.730639864815150378e-02,1.405528728279772238e-02,5.977196333005873469e-03,-2.084001328120547655e-02,-2.084147459101279992e-02,-2.677337924195251351e-02,2.218467812042371548e-02,6.126024358901587148e-03,1.260601821651501780e-02,-2.904525268154645873e-02,2.846935535292129116e-02,2.014094327213224525e-02,-1.742785353735104223e-02,-1.927654428042455126e-02,-1.918084813639467021e-02,-1.185992828759527620e-02,1.499861401427930296e-03,-4.123091777922806636e-03,-1.264832343414647002e-02,6.776575959098105582e-03,-2.184116238633072513e-02,-1.259285762073626865e-02,-8.096429888577217487e-03,-2.661487568797555638e-03,1.727730488231994307e-02,-1.819517887993757702e-02,8.623894212515464215e-04,5.598910490205066988e-03,-2.747817333694435593e-02,6.515574404479299551e-03,-1.996120268559093552e-02,-2.635122609691608123e-02,2.719560318655885392e-02,2.821018489464004880e-02,1.868416602254888495e-02,-1.183741947711626150e-02,-2.437492106633521588e-02,1.116170575140576320e-02,-3.625844222832140355e-03,-2.289870653384793592e-02,-2.922055354012774832e-04,-2.820893962487164286e-02,2.479856067364223648e-02,-1.461424652084099274e-02,9.846366584471988662e-03,-1.140743114698897394e-02,1.215815381423607407e-03,2.829929049454393830e-03,-1.909300358835777991e-02,2.844965172487978755e-02,1.666884420805852043e-02,2.662691894425375794e-02,2.392050324261371305e-02,5.931242498945138442e-03,2.555913108834865013e-02,-2.493106525767572676e-02,-1.841879220736912168e-02,-2.755227594665112315e-02
-1.058231245844059795e-02,-6.744454886610652504e-03,-1.385275417459092863e-02,1.991646892020075554e-02,-8.678559146442740499e-03,-1.327202070903144709e-02,2.586730110078683774e-03,-2.175450416880171309e-02,1.830851852133714291e-02,-2.577572879995015248e-02,2.949790720709744365e-02,1.649387227022578589e-02,-1.825322513499766722e-02,-2.995780253808205673e-02,1.911214132987527209e-02,1.253239361180506252e-02,1.387433443952876440e-02,1.643483715223317820e-02,-2.580638417872337109e-02,-8.574813765132246329e-03,-2.327246427397936662e-02,2.199851825526687177e-02,7.469982105829970666e-03,-1.024499528835408173e-02,-2.644169378308541818e-02,-1.145158252439847958e-02,-1.059121894112156036e-02,1.391062530878608462e-02,8.333880456949459281e-03,2.345917438177998193e-02,-1.683350892586274765e-03,-2.304677490980764493e-02,1.291937506029703156e-02,1.579958833730488524e-02,3.712461666021327732e-03,1.641646988164443405e-02,-3.758920376800790127e-04,1.377262032016750119e-03,-4.389906888247388679e-03,-2.875234784344197700e-02,-2.375578688230225652e-02,-2.838823012396286122e-02,8.264386146064282498e-03,-1.124719032717901024e-02,5.192528976897255004e-04,2.469229943308160272e-02,-1.518905931693234797e-02,-5.429425235607143914e-03,1.548249337729909469e-02,-1.643068636135229174e-02,-2.562855239808255886e-02,-1.273784869990315406e-02,-2.052481239709375363e-02,2.603311061169138671e-02,1.866738596123829197e-02,8.082228819072638168e-03,2.250483468904658849e-02,1.839788680365905121e-02,-1.898906424448091809e-02
2.378307578268298861e-02,2.383538587931405099e-03,1.862617475852713575e-02,2.399707926497158042e-02,-1.102620794219198036e-02,-2.362489375085977811e-02,-1.648297115072634364e-02,-4.416153988922897483e-03,1.926683455745555051e-02,2.185476025697595873e-02,-2.987116558064700084e-02,6.511222838984181928e-04,-5.003630991733599119e-03,-1.683601962612776837e-02,-2.303034909682804762e-02,-9.838038866313500441e-03,2.683355901547639435e-02,-1.071120030894893473e-02,1.138424498343568528e-03,1.229984614618046847e-02,-8.261961930827236428e-03,2.858278391127259954e-02,2.801723843654491466e-02,-1.503819933232193595e-02,-1.666984915101193975e-04,-1.206373122465716728e-02,-1.303537773244023076e-02,-2.805757317851421614e-02,6.637924154449365531e-03,1.623078638387333360e-04,-2.717353287072197740e-02,-1.341064129487762498e-02,2.473467311354227496e-02,-1.577856911901666381e-02,-2.151394363741580135e-02,-6.390015324619983646e-04,2.942299526551728564e-02,-1.562750834647392770e-02,1.042878340477564926e-02,1.585015032525898329e-02,-1.589515511747693552e-02,1.382642286831090722e-02,-8.010321471123328652e-03,8.015711288244110888e-03,8.089859721677420540e-03,2.167399106183640848e-03,-2.482217828458530007e-02,2.031420676483402035e-02,-1.085798902315456525e-02,-1.899218729492188618e-02,-2.782200803371408585e-02,5.506723229558687857e-03,1.075768659040575274e-02,-2.928738952133238399e-02,7.326545132897922981e-04,-1.657017602544519352e-02,8.795252405810404309e-03,-1.972841770574695550e-02,1.156790880487474325e-02
-6.862106977029180412e-03,2.645916272114502352e-02,-2.196069097427992556e-02,-9.628950124516226158e-03,-2.341759728272633720e-02,2.572994262465944093e-02,2.286099789272206737e-02,-1.466503795360156980e-02,9.692588134489713014e-03,1.921881718762222246e-02,3.344325542365923429e-03,1.796371895062509518e-03,-1.563980586932668670e-02,-2.465175361222377015e-02,2.406520423635383904e-02,2.425921462736080336e-02,8.063914105376168012e-03,-9.752334535622185149e-03,-9.135595230487755444e-03,1.368946083205295136e-02,2.405881266984688863e-02,2.345152142265845979e-02,1.695618070775564007e-02,8.604947070428399167e-03,-2.519476248298117144e-02,-2.050012855730563507e-02,2.414629267372977658e-02,6.447974447408672156e-03,-2.973515767226504389e-02,-2.414473374456316615e-02,9.905708390987004106e-03,-2.998570381630672257e-02,-2.054984817325362229e-02,2.952522831322688165e-03,1.162591622307385456e-02,9.206529883875718898e-03,-1.670506582178994323e-02,1.285481805341407054e-02,-1.591868964428349784e-02,-1.057810985439294575e-02,1.493361199272483231e-02,9.065466824888783470e-03,2.115760145307709478e-02,9.548932456843477537e-03,4.138457393629788386e-03,-2.461709915282314989e-02,-8.014400619501213865e-03,-1.422514807837891790e-02,-1.551031497453344080e-02,2.865721054149658609e-02,-6.476644085020483860e-03,2.375202954965542970e-02,7.944996528233834454e-03,1.786105935844848475e-02,1.597675391674304596e-04,4.659200077152488018e-03,-4.533134016025884799e-04,-1.846361730181609456e-02,1.347719842274252081e-02
-1.328184435405522709e-02,-2.881918249865792966e-02,8.813397861594010271e-03,-1.956215807208717961e-02,2.668505863091575822e-02,2.750113432198805774e-02,2.513444162559783437e-02,-7.866398384511015182e-03,-2.935592370425762002e-02,2.594955884934017562e-02,-4.350943041777810723e-03,2.827215009300865570e-02,2.808828505242112750e-02,2.138697791587682723e-02,-1.245325567858127438e-02,-6.961321581659240219e-03,2.127351583045593644e-02,-1.109172848478483589e-02,-2.002368836920636122e-02,3.441288404533917027e-03,2.642431350891493586e-02,1.187640973183257294e-02,4.244636154229822038e-03,-2.440494807799056462e-02,6.967680268861262648e-03,2.968977376510914534e-02,-2.180540803791372953e-02,1.110496798987821096e-03,2.286304072134415916e-02,1.458689854051650227e-02,1.193614288933827171e-02,1.226744090130827552e-02,-8.512688822654572093e-03,-1.250517967720644712e-02,1.874255801870685148e-02,1.878813221770620975e-02,2.223897249610148202e-02,2.503606188046474113e-02,6.871760237435694564e-04,9.186428433245676269e-05,1.807212896472916094e-02,9.085522288562878843e-03,1.223610607803816627e-02,1.792051513332076212e-02,2.362836321617314828e-02,-9.815017555533026364e-03,-7.537771589503928713e-03,-2.459848922339525831e-02,4.742580179673670619e-03,-2.811480595855812142e-02,-2.084234331597100819e-03,2.583613120260753841e-03,-1.293233780562348667e-02,5.503107374969846109e-03,-2.844450943323717160e-02,-2.802962899920354023e-02,1.954466363328200007e-02,-8.470310407440900455e-03,-2.259443325480568407e-02
1.347601612935243063e-03,1.635748297422875974e-02,-1.721690259269426787e-02,7.445284684890168814e-03,-2.512160643742471916e-02,-2.716123599566708582e-02,1.899611476470603475e-03,2.461867338181462830e-03,8.326151673280140358e-03,1.369767944288050911e-02,2.882936351156826713e-02,9.875519868928783231e-04,-1.072613196250380395e-02,1.788377203730087336e-02,-1.388406317558936801e-02,-3.697399198210942536e-03,-2.553910078945564183e-02,-2.875649082804688367e-02,2.802942321879841811e-02,2.035526047894367641e-02,1.187304179220476444e-02,-5.516060085528400048e-03,-1.979337112198797585e-02,-2.081466450064028278e-02,-1.513146330376719841e-02,2.982383544226102461e-03,1.300123322064330317e-02,9.705512713554798054e-03,-1.333264254867918587e-02,2.755788424806749834e-02,1.441291734492371884e-02,3.293024882749125398e-03,6.768569780364697662e-03,-4.871007455078557417e-03,-1.528364657897301679e-02,-8.725854487071027510e-03,1.562153360140259781e-02,-2.942033300703380053e-02,-2.326013037783543347e-02,-2.750530139792522338e-02,-2.782481548319514289e-02,2.153547884473312052e-02,1.233855375117011433e-02,-1.564671252869903302e-03,-2.436510351624951096e-02,-5.079498323433413298e-04,-1.607205256619023345e-03,-1.979897218880751972e-02,-4.007579103075758695e-03,-6.149061931317396403e-03,7.018745391152872957e-03,8.184610590263969795e-03,-2.754762783497787318e-02,-7.596559243329244031e-03,7.625187360238791338e-03,1.900093381408499182e-04,2.159783609941869770e-02,9.614408742483340070e-03,-2.042102230567128390e-02
-2.601697085868433235e-02,8.628431648554585678e-03,-2.868617819728658952e-02,5.196689306773192782e-03,2.667122453927367812e-02,4.572581698451506742e-03,-6.775193359581649713e-03,8.681076146741604355e-03,-2.529236810179945946e-03,2.763680265735298045e-03,2.674602045273917483e-02,-6.900439442355660313e-03,2.794109973755315446e-02,2.455805388052106561e-02,-1.843040797154181509e-02,-2.609012366456666190e-02,-2.418675175929569515e-02,-2.918839429244259737e-02,-2.457055840178007031e-02,1.108741355477202255e-02,-2.597941432848204293e-02,-1.096731018725027179e-02,2.089417307440044613e-02,-2.888243480276783334e-02,1.905198398571145840e-02,-1.321626670933932074e-02,-2.313337581382641367e-02,1.191926546359702715e-02,7.811965866015310386e-03,2.286903507011325484e-02,1.424171263582674207e-02,1.838630624620942247e-02,-1.320537371065728938e-02,-1.954223391717642075e-02,1.518342377441382618e-02,1.858949580782421826e-02,2.971711515688392827e-02,-5.294033304742831736e-03,-7.753748038158346685e-03,1.674640096884831564e-02,-9.644872442260374670e-03,2.609731061619514556e-02,2.171433509702090647e-02,-4.301876748358799026e-03,1.519895261583237116e-02,1.542140796054759268e-02,-2.404462804348128993e-02,2.438855388088594436e-02,3.182134977080441278e-04,1.977833315789169141e-02,-1.090224397421949397e-02,2.396266281838075121e-02,-6.712684924803044052e-03,-2.963576239400933857e-02,2.455995227010265847e-02,-2.476178097248676185e-02,-1.094683211087873684e-02,2.726687685276928466e-02,2.729990642185742972e-02
4.449213660302578713e-03,7.987320173714073518e-03,-3.123413454901579310e-03,-1.252826685075473026e-02,-1.038031001047544540e-02,1.045198181820922688e-02,1.529003941400809002e-02,1.766523381262176742e-02,1.754643318486719811e-02,-2.476666250955781787e-02,-3.380442598774684670e-04,-2.680517726095897266e-02,3.000693313025822300e-03,-3.542358020479705397e-03,2.348894814606887829e-02,-9.032271755769670507e-03,-2.319988639420696858e-02,-2.162924786706261343e-02,1.584354758402699292e-02,7.162207896259532164e-03,-2.416586973743174022e-02,-2.519677140434118182e-02,1.217565793131158459e-02,-2.588403230060067062e-02,1.949980056747269500e-02,1.249512694122460049e-02,-2.536386559677994423e-02,-2.515248955190073701e-02,2.948292108668054690e-02,-7.617268242814104716e-03,-7.837108896312408590e-03,1.895087322285788495e-02,2.709642843632085324e-02,2.944423685567097368e-02,1.535084561778539414e-02,-7.496777977371896565e-03,-2.523349116003414591e-02,1.679086743596168441e-02,3.538404934902688453e-03,-4.590988115598184510e-03,2.461886537439897382e-02,-2.355549045717983750e-02,-4.468059685666800817e-04,-2.960450108679653011e-02,-1.898686132024449873e-03,-2.688124042393203253e-02,-2.309380862308499371e-02,-2.317206405349931525e-02,9.039863909460129146e-03,1.490655935036487231e-02,5.050873030146741001e-03,2.800059299959311784e-02,-7.580930513065104771e-03,-1.298257258367662738e-02,2.233147382401584613e-02,-1.674586786808463651e-02,2.806420640500024988e-02,-2.955598303267809729e-02,2.846747568455306604e-02
-2.767752739445713747e-02,2.369729480342892478e-02,1.678263851288732582e-03,2.986613260528662647e-02,-2.582141445930100088e-02,3.262746573293681587e-03,2.843256125211270774e-02,1.399376349614557709e-03,7.839579856237817793e-03,1.185937890199923773e-02,-2.754116720765297736e-03,7.728070167802506343e-03,5.108158716894270306e-03,2.430404449022230060e-02,-2.753900235433775004e-02,-1.327028314511595648e-02,2.728805224281974015e-02,2.364402085601725184e-02,-2.686523078070672445e-03,7.278199426009253868e-03,-1.348729800151589678e-02,-1.889509123937312823e-02,-2.199321859047174282e-03,-8.884613746300465409e-03,5.068281851867141065e-03,-2.558282746821381737e-02,2.874107511236634674e-02,2.945694029889454543e-02,1.200557134057971508e-02,2.186888135398634692e-03,-1.153971544098025305e-02,1.901118242767627434e-02,1.119188578830900525e-02,-2.044025721030271608e-02,2.489590713134836458e-02,1.954082754614324194e-02,2.725100039997983142e-02,1.367515251027259099e-02,6.871227535795730416e-03,-4.953222499399454262e-03,2.621673265043425460e-02,2.217787710581337057e-02,-2.755279811447244181e-02,-2.869492275567048917e-02,-7.484431942150123265e-03,1.881478562193120846e-02,2.952148633751323914e-02,-2.117939367894269148e-02,5.702882739433996935e-03,-7.216193728971902893e-03,2.846963074999764309e-02,2.072717809787816626e-02,2.049754878770763261e-02,-1.896716050266716034e-03,-5.160636334672331210e-03,-1.372806839436043272e-02,-2.687686493696684470e-02,2.209660190565114826e-02,1.895701904998773821e-02
3.027525375657256004e-02,3.008860216689754688e-02,3.358314190177249213e-03,1.629652639331721081e-02,2.694600582338747830e-02,2.118328817244153825e-02,-1.530684372538628976e-02,-2.996269560352953897e-03,-2.246727184110555373e-02,2.750855293608802515e-02,6.432560168171543025e-03,-1.644009880224961764e-02,1.040243735303721800e-02,7.156766003816014514e-03,-8.593171571179388651e-03,-2.341250386747497150e-02,1.039471347939263136e-02,1.230336309764420337e-03,1.649833266484760849e-02,1.221600006203894372e-03,2.133681648759523999e-02,3.144761131350336247e-03,3.691909752786042866e-03,2.281945187934008787e-02,-5.847463224706893510e-03,-2.217308376714884066e-02,-2.854856814507345658e-02,1.545741840083271826e-02,7.288920106853930166e-03,1.236411497147255067e-02,-1.738998500974068759e-02,-2.203033120150432386e-02,-2.941117398897999391e-02,-9.052110448231367318e-03,5.447637600700405182e-03,-6.528364019896146404e-03,-3.788064147167370579e-03,2.448584008097942633e-02,-9.193399568663367799e-03,8.475492400597631508e-04,1.718503746942176211e-02,-6.267926242382596685e-03,7.396588168265733759e-03,2.195370270244341795e-02,2.723407971655900789e-02,-2.138195323778190743e-02,2.584469049543289612e-02,-4.776321517505411392e-04,-1.464669528934909454e-02,-2.475748638869309723e-03,2.908263766742427703e-02,-4.472306854856299141e-04,-1.037503520709283367e-02,8.082052990489127509e-03,-1.574320411666276301e-02,-2.569620018547130388e-02,-2.248421697691577875e-02,-2.253473753952787983e-02,-2.108937676066618624e-02
