-4.118956589261397495e-03,1.479734115165369339e-02,7.616562095497596274e-03,3.239043508063950763e-03,-1.129320603937886136e-02,-1.129399792336275264e-02,-1.450849786273788154e-02,1.202188009914517165e-02,3.319693435594951031e-03,6.831202990818462627e-03,-1.573962638950639550e-02,1.542754754857987749e-02,1.091437990611845987e-02,-9.444156208812086103e-03,-1.044596197461982595e-02,-1.039410422111838525e-02,-6.426896756580362247e-03,8.127750979944367397e-04,-2.234303996789860271e-03,-6.854128194022801428e-03,3.672227436467810809e-03,-1.183572887598931776e-02,-6.824071262171032409e-03,-4.387456460862618549e-03,-1.442260476522004694e-03,9.362573872117949808e-03,-9.859969916612440141e-03,4.673289449943695217e-04,3.034050358257163460e-03,-1.489042587893826472e-02,3.530790658422827341e-03,-1.081697845775756069e-02,-1.427973301586670657e-02,1.473730107590564761e-02,1.528710304188995485e-02,1.012495211588468683e-02,-6.414699229111889452e-03,-1.320877305025388269e-02,6.048529868991233543e-03,-1.964845478868442515e-03,-1.240881219376349306e-02,-1.583462194868024493e-04,-1.528642823003261743e-02,1.343834341123222205e-02,-7.919462182827663108e-03,5.335747395035495694e-03,-6.181688494371368782e-03,6.588505210140905904e-04,1.533538937863066160e-03,-1.034650124855639695e-02,1.541687014985687956e-02,9.032848949749946663e-03,1.442913100743973935e-02,1.296252396960280440e-02,3.214141119118962310e-03,1.385049662269305891e-02,-1.351014766339178781e-02,-9.981146009245404557e-03,-1.493058209324494776e-02,-5.734556564512066461e-03,-3.654821022905983471e-03,-7.506809376537581201e-03,1.079273722419154570e-02,-4.702912385094437306e-03,-7.192109832346772584e-03,1.401749399446350006e-03,-1.178876877609134725e-02,9.921388683744848669e-03,-1.396787095215088793e-02,1.598491993863837904e-02,8.938031632774600874e-03,-9.891425190146222249e-03,-1.623413728122239524e-02,1.035687199329485102e-02,6.791305807484744952e-03,7.518503725050648158e-03,8.906040494282821754e-03,-1.398448310608907050e-02,-4.646692748812825992e-03,-1.261135156411617546e-02,1.192100004282700861e-02,4.047984321952950541e-03,-5.551764344036721685e-03,-1.432875746734042950e-02,-6.205614131811225051e-03,-5.739382988691602884e-03,7.538169752050769695e-03,4.516130956248556177e-03,1.271252979699804241e-02,-9.122080782786079521e-04,-1.248905046689056768e-02,7.001011107201536403e-03,8.561799074833904843e-03,2.011783483146101312e-03,8.896087267845735613e-03,-2.036959464853826572e-04,7.463384829896361691e-04,-2.378891141464693423e-03,-1.558090121778935196e-02,-1.287326415148496231e-02,-1.538358577594292793e-02,4.478471979701802684e-03,-6.094853972261685994e-03,2.813832160770763291e-04,1.338076043047983082e-02,-8.230953315426194766e-03,-2.942206275675071474e-03,8.389965272759338649e-03,-8.903791180138358533e-03,-1.388811603990598373e-02
-6.902641947746373727e-03,-1.112239863728961553e-02,1.410734619103683196e-02,1.011585899837190612e-02,4.379760899361254643e-03,1.219537298734689468e-02,9.969817368123704004e-03,-1.029017650393361516e-02,1.288805201032311443e-02,1.291639885882187077e-03,1.009352664200208367e-02,1.300402052656246012e-02,-5.975103587698231064e-03,-1.280233314570424462e-02,-8.932124314631089898e-03,-2.393114448900498376e-03,1.044070027441865167e-02,1.184309756394653391e-02,-1.618718870217223521e-02,3.528432544487528490e-04,-2.711468316847469133e-03,-9.123441331602118523e-03,-1.248014931659666669e-02,-5.331234603429623777e-03,1.454110929021817412e-02,-5.804400908281079179e-03,6.169123909179564848e-04,6.665288304146474614e-03,-4.477158297134217584e-03,1.548901449982055881e-02,1.518254532993293729e-02,-8.149202269190568629e-03,-9.033393528473464664e-05,-6.537337595970141996e-03,-7.063872971057118082e-03,-1.520440273210720873e-02,3.597092004618443299e-03,8.795465355078879634e-05,-1.472534116874355328e-02,-7.267228346722774332e-03,1.340372273370066085e-02,-8.550408757576783217e-03,-1.165840899132414635e-02,-3.462750175922517664e-04,1.594432514727912517e-02,-8.468548904333244795e-03,5.651359149391761878e-03,8.589198623002195984e-03,-8.613586726043143474e-03,7.492540438073206840e-03,-4.340794297700342058e-03,4.343715040333192244e-03,4.383896086523537440e-03,1.174513871244596075e-03,-1.345114179782338874e-02,1.100827141644433044e-02,-5.883945732529089270e-03,-1.029186888539351807e-02,-1.507674994801214662e-02,2.984094069139805495e-03,5.829591830542623677e-03,-1.587084037601055320e-02,3.970255806758227072e-04,-8.979380648134789242e-03,4.766148478261143795e-03,-1.069083224543141038e-02,6.268651359066630679e-03,-3.718576706749924556e-03,1.433822388725745391e-02,-1.190050143410105975e-02,-5.217929385732828114e-03,-1.268999916135032241e-02,1.394305941751624103e-02,1.238837787599444268e-02,-7.946986067167878531e-03,5.252414832016817810e-03,1.041467965515705668e-02,1.812290467528490786e-03,9.734541749350030145e-04,-8.475212933644369478e-03,-1.335878864462707385e-02,1.304093745784582099e-02,1.314607171519286896e-02,4.369836153511260333e-03,-5.284791414939098327e-03,-4.950580301371920039e-03,7.418320691945265791e-03,1.303747386708398182e-02,1.270838265740632973e-02,9.188556638124595333e-03,4.663021991062582527e-03,-1.365304522574951364e-02,-1.110902246114189515e-02,1.308487929311919970e-02,3.494158232466541922e-03,-1.611348599807042870e-02,-1.308403450919119575e-02,5.367904728079395983e-03,-1.624925698769769111e-02,-1.113596552780518611e-02,1.599972524977615052e-03,6.300085586900149547e-03,4.989019799717377308e-03,-9.052477447171138406e-03,6.966027656366964756e-03,-8.626340089329409891e-03,-5.732279172805465964e-03,8.092526375598610433e-03,4.912577708813279341e-03,1.146530711303078709e-02
5.174567800707646596e-03,2.242630626037133822e-03,-1.334000938835148281e-02,-4.343004788762657754e-03,-7.708609683789742657e-03,-8.405041800095117144e-03,1.552934630088971535e-02,-3.509694312998530141e-03,1.287122805241119709e-02,4.305394702239094713e-03,9.678910502348155032e-03,8.657805126494413656e-05,2.524821157260285533e-03,-2.456505941542087780e-04,-1.000543673403975035e-02,7.303295663390245961e-03,-7.197433266924971318e-03,-1.561711892656621192e-02,4.775981503225073047e-03,-1.060073612727563050e-02,1.446063691157133818e-02,1.490286843986501214e-02,1.362035734490654043e-02,-4.262802357435983153e-03,-1.590797905908486465e-02,1.406206947962338957e-02,-2.357776627748691799e-03,1.532068199133711055e-02,1.522104550076604570e-02,1.158960624950578291e-02,-6.748420950677440182e-03,-3.772341114530473449e-03,1.152812112994152163e-02,-6.010609178665408080e-03,-1.085083945823095419e-02,1.864834655761738640e-03,1.431933909439701315e-02,6.435828053460398643e-03,2.300168910887627049e-03,-1.322504469196519178e-02,3.775786887992487427e-03,1.608889245259290460e-02,-1.181635358970574250e-02,6.017783668281194995e-04,1.238948488510336655e-02,7.904642308559929262e-03,6.468197459659524168e-03,6.647727897530600165e-03,-4.613027234011178937e-03,-6.776558572614146438e-03,1.015659474656656173e-02,1.018129141122001320e-02,1.205130222872996537e-02,1.356704534760126354e-02,3.723807809880787961e-04,4.978126820879392951e-05,9.793289150778669225e-03,4.923445767313562767e-03,6.630747552526884692e-03,9.711129594860401157e-03,1.280421324943074868e-02,-5.318759351977892305e-03,-4.084719452401429363e-03,-1.332992466505636582e-02,2.570004846188423449e-03,-1.523541718341877259e-02,-1.129446868553608688e-03,1.400060302238898902e-03,-7.008035620661883999e-03,2.982134637044958451e-03,-1.541408354131440679e-02,-1.518925977752754938e-02,1.059125588850110163e-02,-4.590062365027052643e-03,-1.224392646235177191e-02,7.302654978440907291e-04,8.864122254672172560e-03,-9.329841863131748542e-03,4.034600786177280560e-03,-1.361340195468498625e-02,-1.471867749047418156e-02,1.029399718180520115e-03,1.334086246325666631e-03,4.511942727324051369e-03,7.422774358273626083e-03,1.562263601885087623e-02,5.351545563858743637e-04,-5.812492373378936976e-03,9.691218506115964818e-03,-7.523775728448756084e-03,-2.003621129785338427e-03,-1.383964220099107890e-02,-1.558314630171179875e-02,1.518914826509794834e-02,1.103051842971951822e-02,6.434002966516748009e-03,-2.989153712663212333e-03,-1.072603051055117870e-02,-1.127946953173335383e-02,-8.199742028036688737e-03,1.616154049372569039e-03,7.045370055457516635e-03,5.259418663174923042e-03,-7.224960815519874610e-03,1.493362123254737828e-02,7.810361874939537527e-03,1.784490633085437494e-03,3.667888887120243375e-03,-2.639599604246060157e-03,-8.282210165626444770e-03
-4.728541736631345499e-03,8.465311189164218680e-03,-1.594288246904382658e-02,-1.260466782411360197e-02,-1.490512657888369563e-02,-1.507827130526882831e-02,1.167007892310651003e-02,6.686263960569554035e-03,-8.478955653300218219e-04,-1.320345291852345788e-02,-2.752580834242868060e-04,-8.709447477627280543e-04,-1.072906572942459828e-02,-2.171707662535891318e-03,-3.332177499229088593e-03,3.803459084726897293e-03,4.435241595133314514e-03,-1.492806328089527415e-02,-4.116576490027202238e-03,4.132090070484970880e-03,1.029660862532091138e-04,1.170387032792530313e-02,5.210049408825960515e-03,-1.106615477259222623e-02,-1.409860005668106542e-02,4.675748287152139276e-03,-1.554504387751311049e-02,2.816086644097946182e-03,1.445314021542371333e-02,2.477882646028657914e-03,-3.671478205601275743e-03,4.704276347899676372e-03,-1.370593772389922015e-03,1.497638712930257502e-03,1.449367213113180765e-02,-3.739349074938369630e-03,1.514128575856502068e-02,1.330801274723801379e-02,-9.987440593434817118e-03,-1.413824157216574638e-02,-1.310680407710543803e-02,-1.581719484797357994e-02,-1.331478894901371411e-02,6.008270917502966414e-03,-1.407824816784224858e-02,-5.943186886262469271e-03,1.132255523869787200e-02,-1.565139535879012112e-02,1.032427272028784045e-02,-7.161896732309524713e-03,-1.253597950858952037e-02,6.459051580348492728e-03,4.233305368239307677e-03,1.239273322351888869e-02,7.717586019729898508e-03,9.963541862462321416e-03,-7.155993814838075735e-03,-1.058993922501210751e-02,8.227899414166796668e-03,1.007365031361366452e-02,1.610370875652464978e-02,-2.868837369874087904e-03,-4.201757119383500889e-03,9.074876968999620944e-03,-5.226557691889968660e-03,1.414213618223342413e-02,1.176700115061481491e-02,-2.331187596652956398e-03,8.236314495449427800e-03,8.356863077090482400e-03,-1.302978721612187488e-02,1.321616067431825164e-02,1.724399378079706643e-04,1.071788143575642949e-02,-5.907927496546945371e-03,1.298537024946095318e-02,-3.637604876269451108e-03,-1.605962368322750439e-02,1.330904148481119181e-02,-1.341841248615982182e-02,-5.932089813883802999e-03,1.477592428534583481e-02,1.479382301333948338e-02,2.411029489330035989e-03,4.328329891497203867e-03,-1.692578177202166707e-03,-6.789069515108736921e-03,-5.625091410409371016e-03,5.663930372795365070e-03,8.285674443803847655e-03,9.572792612356722727e-03,9.508414535973737369e-03,-1.342105779176440070e-02,-1.831862305322272367e-04,-1.452572921357429825e-02,1.626076115582339877e-03,-1.919604294427278667e-03,1.272866420392692807e-02,-4.894589296330276694e-03,-1.257202160116887950e-02,-1.172089236909567775e-02,8.585620596628058127e-03,3.881201435810525176e-03,-1.309548810660933829e-02,-1.365413386050849318e-02,6.597990693571448295e-03,-1.402656063392452440e-02,1.056694458702032817e-02,6.771110993614527784e-03,-1.374468222618042794e-02
-1.363013751863157569e-02,1.597679895794056060e-02,-4.127798699672473835e-03,-4.246930379786471692e-03,1.026948078410735814e-02,1.468355826522559082e-02,1.595583596788047176e-02,8.318625333923905518e-03,-4.062505008396112040e-03,-1.367403230112658463e-02,9.098973353592975863e-03,1.917462116813946089e-03,-2.487857085990827308e-03,1.334096650406430863e-02,-1.276472349139342287e-02,-2.421242153045248882e-04,-1.604268317658526580e-02,-1.028898273898945070e-03,-1.456694785196337855e-02,-1.251453804253031994e-02,-1.255694467094481577e-02,4.898703485450603239e-03,8.077866545014137506e-03,2.737068783906720405e-03,1.517352516537854787e-02,-4.108107278965519686e-03,-7.035257853740218767e-03,1.210142871094267887e-02,-9.074588081623074370e-03,1.520799727844467271e-02,-1.601639123644128804e-02,1.542652895603477403e-02,-1.499845586989361455e-02,1.284156728596598171e-02,9.094514099056667323e-04,1.618446133213801916e-02,-1.399262801718401290e-02,1.768082813061984089e-03,1.540760882033349183e-02,7.583222347119794203e-04,4.248269393307056024e-03,6.426599044450940178e-03,-1.492456226606677077e-03,4.187842277935559764e-03,2.768111905368193359e-03,1.317036502399169390e-02,-1.492338913175999399e-02,-7.191168246223988633e-03,1.478739923210221040e-02,1.281269812659775569e-02,-1.455827222411608694e-03,3.944057261601562406e-03,-7.308768626504982650e-03,-1.023925251964906760e-02,-1.191812815375172755e-03,-4.814573400860376086e-03,2.746502626771331508e-03,-1.386333769417385543e-02,1.557479252328202064e-02,1.596271996549590219e-02,6.505820746856356106e-03,1.185074978834238860e-03,-6.253373371327015581e-03,1.030216235042379601e-02,6.064884435105245657e-03,-1.107657817003537826e-02,1.349109546993990105e-02,1.058917711235741674e-02,1.476732083341389910e-02,7.410567010421028472e-03,3.723519138789438063e-03,-2.684151947976564940e-03,1.420685099887513368e-02,1.201819462840025832e-02,-1.493086505605853605e-02,-1.554978255489398303e-02,-4.055814690225601968e-03,1.019573489460470078e-02,1.599769747262657152e-02,-1.147711632319951477e-02,3.090392934294717512e-03,-3.910456365920290250e-03,1.542769678629311164e-02,1.123206063814461211e-02,1.110762448364489147e-02,-1.027830686325736887e-03,-2.796549533599355843e-03,-7.439242135225235947e-03,-1.456457677498018514e-02,1.197415158634752147e-02,1.027281120866723428e-02,1.640616413981841465e-02,1.630501761791679216e-02,1.819870917685308944e-03,8.831089875162557307e-03,1.460204423076140109e-02,1.147922674975769726e-02,-8.294780702431572839e-03,-1.623678883405573013e-03,-1.217501767492458822e-02,1.490688858785758387e-02,3.485805232445644570e-03,-8.908891783144348361e-03,5.637082220361463308e-03,3.878252473553183213e-03,-4.656640846413526158e-03,-1.268723903893093433e-02,5.632896652180031417e-03,6.667194140624337247e-04,8.940448721228502413e-03
6.619852099714720927e-04,1.156242376467865596e-02,1.704146485981279874e-03,2.000646398560899583e-03,1.236586408567643715e-02,-3.168741118982906519e-03,-1.201559711752420503e-02,-1.547047297145067932e-02,8.376377139592324633e-03,3.949866800013446776e-03,6.700115589337645068e-03,-9.423635248535284017e-03,-1.193823948273193755e-02,-1.593791919591130632e-02,-4.905339886480997863e-03,2.952075558803027907e-03,-3.537721352761545417e-03,-2.052752477990289412e-03,1.326888007941742081e-02,-4.981904480113008918e-03,4.592870487825438230e-04,9.312574148484407607e-03,-3.396590085606792167e-03,4.008212137176958741e-03,1.189671448863975113e-02,1.475815151276040418e-02,-1.158688337576084873e-02,1.400524130433842239e-02,-2.588289281761302026e-04,-7.937046174907771978e-03,-1.341608525061631103e-03,1.575988531845238724e-02,-2.423543694608293797e-04,-5.622232993736923055e-03,4.379665617827870061e-03,-8.531244457977900722e-03,-1.392477438511818127e-02,-1.218420024633123586e-02,-1.221157734610104836e-02,-1.142833614290839767e-02,-1.185761682069476873e-02,4.625039917435949319e-03,-1.044415242945473908e-02,-5.066876793214800806e-03,1.302690725122340049e-02,-8.548619082646554887e-04,5.501065717759242961e-03,-1.075802251113240279e-02,-1.010241809510489981e-02,-1.507368109224558293e-02,-1.086914869442030633e-02,-7.269070985815083950e-03,-1.060402562020658530e-02,-1.350325214055312327e-02,-1.245485301040985884e-02,-1.287667024441125057e-03,-9.641318439834380138e-03,-4.456138050355881036e-03,1.121919626862946781e-04,6.250827170720080900e-03,-1.512478156172991813e-02,9.829902787643906431e-03,4.199080592318882310e-03,-1.373121332035506445e-02,1.226490987584892903e-02,1.381760552841341388e-02,-1.441019083405896753e-02,-7.325300111335667115e-03,1.005285329028376973e-02,8.150580712807144190e-03,-1.035744824685895689e-02,-9.542313517410605864e-03,-4.252513080667732343e-03,-5.081238045489631233e-04,3.882406598279116057e-03,-4.303678778393529337e-03,-1.230017727054693710e-03,8.124685293114572091e-03,-1.521109183937034356e-02,-8.127709591174316420e-03,7.004451738051828934e-03,1.297498286509916367e-02,3.833805413024685659e-04,1.054313542484492739e-03,-1.289688319064946978e-02,-1.726497556000905704e-03,1.070853115388815339e-03,-8.454916473995077383e-03,-7.575944641947687103e-03,-4.028867239017907241e-03,-1.575647835888457568e-02,-5.841295133991503477e-03,-9.473411914682854790e-03,-5.663411374089918904e-03,-1.248353862797259815e-02,1.282134895642780825e-02,3.072721333145354231e-03,5.880084301169325421e-03,9.493742284336094059e-03,-5.114395874575632334e-05,-1.356176480991936988e-02,1.218239914815970890e-03,2.851069138633621422e-03,8.057990571714690464e-03,-2.243676303406558995e-03,-1.222686130161935482e-02,-7.098824336393831300e-03,-4.495126826632778183e-03,4.790589446983619867e-03,2.323713060417134657e-03
-4.724469158058773773e-03,1.597271710590858831e-02,3.472678956533708453e-03,-8.627072078472386094e-03,-1.307382641598402694e-02,-1.139693520288744162e-02,-8.340427864334589228e-03,-1.114012448147691861e-02,-1.029027614018700534e-02,-7.055511792615615056e-03,-1.072342783627087959e-02,1.302615262458148467e-02,-1.378128979058263794e-02,8.047301548095805480e-04,-2.941749796818644500e-03,1.583690789741142371e-02,-1.273709894837081295e-02,-3.353489175195633904e-03,1.541312104584543000e-02,1.199991559685416841e-02,1.040975078175289566e-02,-7.948259926785668228e-03,-1.080504562951202681e-02,5.536703012629873299e-03,1.409678570901881645e-02,1.863574953660400652e-03,2.351106636295208739e-03,-7.223476968232288124e-03,8.847686469428591924e-03,-1.027462486164196741e-02,-5.788763422729208130e-03,-2.447986317682321507e-03,2.498553253926105873e-04,-8.456911645784758250e-03,-1.264524072640529559e-02,3.631751828020596002e-03,-6.939442055108958722e-03,2.667121189294309122e-03,-1.134757149724761015e-02,-6.191867952065665875e-04,1.069939304225321153e-03,-1.471402155969860244e-02,-5.364423103282401836e-03,-1.200248287759367143e-02,-1.433477798547904379e-02,1.608581890192699315e-02,-5.832277171601112954e-03,1.017344651429904351e-02,-8.055359868929789016e-03,5.958891613834577800e-03,8.543506086204214964e-03,3.139902709903533498e-03,-9.331783546073243009e-04,-2.894339164362708019e-03,-4.961785740988165598e-03,1.410181392430083502e-02,1.085452158677051998e-02,1.526723634899151624e-02,-1.233464763963300521e-02,7.579579220860767526e-03,1.439109694967942443e-02,-1.046539459859836992e-02,-1.423230310434169497e-02,7.916199808861337783e-03,2.445016824796818027e-03,1.122253488120770679e-02,-1.182658495526500014e-02,9.693881650494668226e-03,-9.795833575274259103e-03,-1.104246678431588559e-02,-1.102244471418011018e-02,1.032776059412736369e-02,5.423567872557147861e-03,7.572578776899296362e-04,-4.634717507144049849e-03,1.238382053913218185e-02,-3.531120302512133838e-03,1.039423388087995503e-02,-1.998253681554885194e-03,-4.040020990048118210e-03,-1.225254968493093939e-03,-6.520936465652904003e-03,8.129230465307666839e-03,8.931276352116059058e-05,-8.791689213411783138e-03,1.311837940838026136e-02,-3.811951792095649542e-03,1.429878161995042475e-03,1.334483154636093190e-02,4.078841038307569507e-03,-1.257756922042215647e-02,1.444006966276701991e-02,4.192766021038130987e-03,-5.420191698818291846e-03,-1.184301036780084290e-02,9.653101689776746874e-03,3.942092601066751398e-03,1.098556638293561333e-03,1.293183474679886723e-02,9.474896468055151941e-03,-1.143581546665518346e-02,-6.181327627136318052e-03,-8.257319434023946067e-03,8.008968125799891327e-03,-1.531453428753220235e-02,2.294538902614446773e-03,8.616746031548244700e-03,1.236954226235092644e-02,-5.184593000689094108e-03,1.054715563070916622e-02
-1.278329740139322671e-02,1.137432888341777075e-02,-1.222986993743060795e-02,-3.372147235119331808e-03,9.760464417663178294e-03,-1.149351415097395711e-02,-8.888911255089265023e-03,7.296744366823788332e-03,7.223990121448125440e-03,4.633999069584817700e-03,6.367495457315484018e-03,1.402680489032226072e-03,-8.148651922699472194e-03,-5.065934213130752865e-03,-1.045342280231444446e-02,1.340978578599025250e-02,2.737824867890247763e-03,-3.255133884117760671e-03,-1.247382382287559469e-03,1.468469953928534452e-02,-1.138077375153979595e-02,2.831000089537575454e-03,1.933304293800990428e-04,3.659139106676754290e-03,-1.582086014599564175e-02,1.221715031678075221e-02,1.418681757565793192e-02,2.138378844771482608e-03,6.456216914520642239e-03,1.387102071252440186e-02,6.803823903803858653e-03,-1.140744424074633875e-02,2.504612955999407919e-03,3.503547424353345083e-03,-2.490855789841518297e-03,7.762669096860150796e-03,1.426064540475633843e-02,1.397178296611744849e-02,-1.613986026663197021e-03,-1.269773002272882485e-02,1.591775659967075221e-02,1.112631777927691051e-02,-1.232264934614923750e-02,1.381660359884340390e-02,1.214401802282906798e-02,6.184697356274049826e-04,2.996651631144781319e-03,-3.315828730027184802e-03,-1.461756112565379927e-02,-5.410617332127128261e-03,9.942941091787352303e-03,-1.626335984227404718e-02,-5.466366439849163449e-03,-3.343210010030068027e-03,1.227730041790511817e-03,1.378422362490329400e-02,-5.044594121707620012e-03,-5.024658972440283235e-03,7.797371732476636626e-03,-1.568726396137422666e-03,-9.041462248972675919e-03,-1.561451888953782705e-03,-1.179097516116606181e-02,-1.062449559217446167e-02,-5.358743502803533062e-05,-2.661747730960829957e-03,1.361975033001703271e-02,-4.517727505787590657e-03,2.645785356608193820e-03,4.342351158354044657e-03,-1.598553081636824511e-02,5.369073602414786706e-03,-1.057035813826077975e-02,1.513733796657380087e-02,-1.153470702569701911e-02,-2.802963982651186878e-03,-1.361332962549988840e-02,1.631281215056504599e-02,7.206409080181423504e-05,3.131572754554193868e-03,-1.421325430667128020e-02,8.206418794171855061e-03,-9.524050699307506918e-03,1.306846717303081912e-02,-9.680521052550739025e-03,-1.015499010047538758e-02,-1.521547591050258046e-02,-9.170663915852922052e-04,2.128790579534321336e-03,-1.425816161191444977e-02,9.045810356927346668e-03,-1.533568023012947578e-03,8.007536723111582109e-04,-1.944810337670247391e-03,-3.258034684477421720e-03,1.958043745704221919e-03,-1.131876140555372438e-02,-1.044257503449461805e-02,1.187773536753686070e-02,1.464635710989664087e-02,-4.159364903850563434e-03,-7.526650993952284374e-03,4.727629757223839740e-03,-2.996336230165448818e-03,-1.558197712085980340e-02,-1.128880811751966674e-02,7.090555378624771414e-03,5.217610695213478929e-03,-1.552584826217132292e-02,-9.127894790615332862e-03
-8.829047408903417660e-03,5.643387690052166158e-03,-1.576831913990606876e-02,-1.299745823035475430e-02,9.846504912358685843e-03,-1.055365723464752811e-02,5.014787050970235562e-03,-8.595686121188458526e-03,-1.315068609599570094e-02,-8.431879469910743760e-03,7.297215931744366682e-03,1.167782320231053154e-02,1.084140423669309287e-02,-3.375553796734660338e-03,5.518380652634709109e-03,-9.685621165655409689e-03,-6.791139220102502053e-03,1.301204828395898828e-02,-1.598856875747095910e-02,-1.360811402294026702e-02,-9.590347313626469347e-03,-1.554435793131630703e-02,-1.045875065149847946e-02,2.726326388931661453e-03,-2.579700077170064484e-03,1.289175246220174674e-02,1.042194714619869809e-02,-5.193273383849006386e-03,-7.898337101758278953e-03,-3.949802467250217337e-03,2.964461188958552196e-03,-7.614671607727951236e-03,4.075916199957649137e-03,-2.974093938947982869e-03,1.708754037969505623e-03,-2.097021384684711297e-03,-6.747867176947800437e-03,1.472311058098756120e-02,8.654406594733207031e-03,-1.181539622424523060e-02,1.209712286758858786e-02,-4.126446503348820717e-04,1.295349142564535851e-02,9.844507829608221267e-03,-2.455305438871309160e-03,-1.567774631219675044e-02,-7.594522695645737446e-03,1.366887336737255274e-03,4.382205594527079605e-03,-7.948757039016807885e-03,-1.184025252875517756e-02,1.099604983786764065e-02,1.590334324989547271e-02,8.434309414515953323e-04,-1.077905348324736598e-02,-7.475347729833815152e-03,-1.581165132677819427e-02,1.360178874336216877e-02,-1.254956310656912474e-02,2.512102180481519918e-03,-7.417962850031602565e-03,1.778710759210347554e-03,4.971262531259930742e-03,1.082570908450253624e-02,-9.638443987344896824e-03,-1.605443058943243143e-02,-1.192135934565361453e-02,1.313295856436421521e-02,1.227513516262566072e-02,3.198156537201134447e-03,3.300055609899331215e-03,5.418297003366776346e-03,-1.065784216191515386e-02,1.360550320671466938e-02,-2.666834040205897944e-03,-3.836663359435980684e-03,6.210846536164656845e-04,-1.487349979266519399e-02,-1.095620611608849257e-02,7.814849845523759095e-03,-1.369708117057551015e-02,3.386573118667907459e-03,-8.360409343631469703e-03,-3.634520898733941893e-03,-6.937367685066005499e-03,-4.738389755077479677e-03,7.191466835614866021e-03,-6.660669837836867731e-03,2.180121869999774621e-03,-7.862860443185176870e-04,5.373466153872558278e-03,1.434149878548027397e-02,7.635543438121325521e-03,-9.358754329660688015e-03,-1.539166383114014616e-02,-7.805077386007113101e-03,3.121490834784838679e-03,-1.472707916145491423e-02,-1.192992524519058536e-04,3.179434628857696898e-03,-5.441916665768001260e-03,8.894282351284697394e-03,-1.291572016962276234e-02,-1.394859470110947769e-02,7.491634555405724503e-03,-1.480239950074630352e-04,6.185413895415181086e-03,-2.139674935378001012e-03,-8.325840951038668974e-03,1.047640554061769064e-02
9.830082702759224481e-03,6.392053811657237919e-03,-7.480672544716229430e-03,2.962350963824925566e-03,-4.564347407451471716e-03,-1.340871436182109605e-02,1.370076621822387611e-02,-1.192355898578715406e-02,1.478168238494957654e-02,-1.772677251194962464e-03,-1.033735872843475831e-02,1.375644402933941940e-03,1.224413489003562186e-02,7.624144206731801182e-03,1.006466807073736966e-02,5.212995489630022940e-03,6.312606190163786747e-03,1.146439576334766335e-02,-8.218616141983369275e-03,-3.471876051817036814e-04,-9.152935552712114856e-03,1.601056318924737668e-02,1.457885282865811934e-02,-1.512101679614051911e-02,6.749211011860123746e-03,1.396127067074585601e-02,-1.048698815009723763e-02,2.230700782771739745e-03,1.364084076430106991e-02,-1.530095728466613313e-02,6.481478406956248800e-03,-6.653207652792734322e-03,1.393329476597290721e-02,1.546525028578039918e-02,1.458565372380265200e-02,-8.465696064129703269e-04,1.188617388431781503e-02,1.131185525112578423e-02,-5.939088184074022871e-03,1.079857996927879177e-02,-1.520044046149050636e-02,3.160623513094330470e-03,-8.864043776218598347e-03,-1.245711785833932342e-02,-1.388899289323672695e-02,6.444330565064626017e-03,-5.257043662354676621e-03,7.379287833925546672e-03,-1.426972788112867464e-02,-6.064178230547127325e-03,1.296533341602196937e-03,9.544693367017445876e-03,-5.950512350851145695e-03,4.133122953269308467e-03,1.267198386288521592e-02,3.803888845038203969e-03,-8.767171791954317048e-03,-1.561433437253089036e-02,1.215066666194120244e-02,-1.571713998564818957e-02,1.230178053358856050e-02,9.500311795347120194e-04,1.441497292446232079e-02,9.809312478572427066e-03,1.634760822947094183e-02,-4.901260433173324632e-03,8.772023001738725803e-03,-3.219693067464421670e-03,-6.607008199949209902e-04,4.186114820650706572e-03,1.226814339048691409e-02,1.589287967509792066e-02,8.807648593390022401e-03,-2.699787783442418078e-03,-2.581917746885423279e-03,7.800032788416844977e-03,-8.576172612456686023e-03,-1.278847232808495195e-02,-4.772880511417092880e-03,-6.985128227549702341e-03,-6.687380872026279892e-03,-8.745888319519331405e-03,-1.503347728761438712e-02,-1.582861640820809601e-02,1.601234858886449453e-02,-2.371270592536483396e-03,-3.797656386298683961e-03,5.897975926593399844e-03,-9.249968949556729159e-03,1.477261548884128972e-02,9.400954895646278925e-03,-1.347999250411052730e-02,-2.705894534121715093e-03,1.244678248294338319e-02,1.460093758134602647e-02,-1.070236627069288873e-03,3.723394160707069276e-03,-1.093156401189194181e-02,1.612549151552289742e-02,-8.809450507348345547e-03,1.453526770147850998e-02,4.913029131424817390e-03,3.537092312659593455e-03,4.165748092474193059e-04,-8.842343413050721135e-03,-1.061986494623945801e-02,-9.176679910441874755e-03,-1.029450350514719836e-02,9.179000482647498016e-03,-4.920517584166892062e-03
